Post date,Number of Views,Location,Company name,Job title,Category,Job type,Employment term,Required candidate level,Salary,Professional skills,Soft skills
06 April 2024,1002,Yerevan,Helix Consulting,DevOps Engineer,DevOps/Infrastructure,Full time,Permanent,,,"['AWS', 'Kubernetes', 'Azure', 'Ansible', 'Terraform']","['Time management', 'Teamwork', 'Responsibility']"
06 April 2024,2203,Yerevan,FlyOne Armenia,Flight attendant,Aviation,Full time,Permanent,,,[],"['Problem solving', 'Ability to work under pressure']"
06 April 2024,1565,Yerevan,Brandon marketing,Հաշվապահ,Other IT,Full time,Permanent,Mid level,,"['MS Office', 'AS-Accountant']",['Negotiation  skills']
31 March 2024,946,Yerevan,Evocabank,ArmSoft Developer,Other IT,Full time,Permanent,,,[],['Team management']
06 April 2024,1703,Yerevan,LIST GROUP,Content Moderation Associate,Content writing,Full time,Permanent,,,"['Content writing', 'Written content']","['Customer/service oriented', 'Critical thinking', 'Research skills']"
29 March 2024,995,Yerevan,IDBank CJSC,Խոշոր բիզնեսի բաժնի գլխավոր մենեջեր,Banking/credit,Full time,Permanent,Mid level,,['B2B sales'],"['Negotiation  skills', 'Detail-oriented']"
06 April 2024,626,Yerevan,Ucom,Կայանների տեղակայման գործակալ,Sales/service management,Full time,Permanent,Mid level,,['BABOK'],[]
29 March 2024,774,Yerevan,IDBank CJSC,Microbusiness chief client manager,Banking/credit,Full time,Permanent,Mid level,,['B2B sales'],"['Negotiation  skills', 'Conflict resolution skills']"
06 April 2024,1111,Yerevan,Էքսպրես Լոջիսթիքս,Logistics Specialist,Procurement/Logistics/Courier,Full time,Permanent,Mid level,,['Logistics'],['Constant drive for self-development']
06 April 2024,1044,Yerevan,Telcell,Կորպորատիվ հաճախորդների հետ հարաբերությունների զարգացման համակարգող,Sales/service management,Full time,Permanent,,,"['Detail oriented', 'Ability to communicate by phone']","['Problem solving', 'Multitasking']"
06 April 2024,1033,Yerevan,ITAL SOLAR,Ինժեներ նախագծող,Art/Design/Architecture,Full time,Permanent,Senior,,['Architecture Design'],"['Time management', 'Flexible', 'Detail-oriented', 'Decision making', 'Teamwork']"
24 March 2024,436,Talin,"""Ardshinbank"" CJSC",Նախաորակավորման ծրագիր/Թալին,Banking/credit,Full time,Temporary,Student,,[],['learning ability']
24 March 2024,328,Vardenis,"""Ardshinbank"" CJSC",Նախաորակավորման ծրագիր/Վարդենիս,Banking/credit,Full time,Temporary,Student,,['MS Office'],[]
24 March 2024,429,Sevan,"""Ardshinbank"" CJSC",Նախաորակավորման ծրագիր/Սևան,Banking/credit,Full time,Temporary,Student,,['MS Office'],[]
24 March 2024,303,Jermuk,"""Ardshinbank"" CJSC",Նախաորակավորման ծրագիր/Ջերմուկ,Banking/credit,Full time,Temporary,Student,,[],['Customer Service']
24 March 2024,352,Meghri,"""Ardshinbank"" CJSC",Նախաորակավորման ծրագիր/Մեղրի,Banking/credit,Full time,Temporary,Student,,['MS Office'],[]
24 March 2024,345,Martuni,"""Ardshinbank"" CJSC",Նախաորակավորման ծրագիր/Մարտունի,Banking/credit,Full time,Temporary,Student,,['MS Office'],[]
24 March 2024,438,Hrazdan,"""Ardshinbank"" CJSC",Նախաորակավորման ծրագիր/Հրազդան,Banking/credit,Full time,Temporary,Student,,['MS Office'],[]
24 March 2024,475,Gavar,"""Ardshinbank"" CJSC",Նախաորակավորման ծրագիր/Կամո,Banking/credit,Full time,Temporary,Student,,['MS Office'],[]
24 March 2024,1226,Yerevan,"""Ardshinbank"" CJSC",Նախաորակավորման ծրագիր/Երևան,Banking/credit,Full time,Temporary,Student,,['MS Office'],[]
24 March 2024,551,Abovyan,"""Ardshinbank"" CJSC",Նախաորակավորման ծրագիր/Աբովյան,Banking/credit,Full time,Temporary,Student,,['MS Office'],[]
06 April 2024,748,Yerevan,Spayka LLC,Head of the engineering and technical service department of the greenhouse complex,Mechanical/Engineering,Full time,Permanent,Senior,,['Technical knowledge/competence'],[]
06 April 2024,970,Yerevan,ITResources,Sales Specialist,Sales/service management,Full time,Permanent,Mid level,,"['B2B sales', 'Knowledge of effective sales and applied technologies', 'Development of a sales strategy']","['Ability to work independently', 'Negotiation  skills', 'Written communication skills', 'Positive attitude', 'Time management', 'Problem solving', 'Customer/service oriented', 'Public speaking', 'Detail-oriented', 'Goal-oriented', 'Decision making', 'Analytical skills', 'Teamwork', 'Fast learning ability', 'Self-motivation', 'Strategic thinking', 'Psychology', 'Sense of responsibility', 'Attention to details', 'Work under pressure', 'Product oriented', 'Self confidence', 'Research skills', 'Polite', 'Team player']"
06 April 2024,1804,Yerevan,Partner Company,Ցանցային ադմինիստրատոր,Network Administration,Full time,Permanent,Mid level,,"['DNS', 'Web Server', 'Active Directory']",['Problem solving']
06 April 2024,686,Yerevan,ITResources,Senior Sales Consultant,Sales/service management,Full time,Permanent,Senior,,"['B2B sales', 'Knowledge of effective sales and applied technologies', 'Development of a sales strategy']","['Ability to work independently', 'Negotiation  skills', 'Written communication skills', 'Positive attitude', 'Time management', 'Problem solving', 'Customer/service oriented', 'Public speaking', 'Detail-oriented', 'Goal-oriented', 'Decision making', 'Analytical skills', 'Teamwork', 'Fast learning ability', 'Self-motivation', 'Strategic thinking', 'Psychology', 'Sense of responsibility', 'Attention to details', 'Work under pressure', 'Product oriented', 'Self confidence', 'Research skills', 'Polite', 'Team player']"
06 April 2024,1240,Yerevan,Helix Consulting,PHP Laravel Developer,Software development,Full time,Permanent,Mid level,,"['Git/Github', 'SQL', 'React.js', 'NPM', 'OOP', 'AngularJS', 'CSS', 'HTML']","['Negotiation  skills', 'Positive attitude', 'Problem solving', 'Teamwork']"
31 March 2024,1101,Yerevan,TUMO Center for Creative Technologies,Data collection junior specialist (Temporary - 3 months),Education/training,Full time,Temporary,Junior,,"['Data entry', 'Social work']",['Communication']
06 April 2024,2748,Yerevan,doctor911.am,The operator-administrator of call centre,Administrative/office-work,Full time,Permanent,,From 180000 AMD Net a month,['Telecommunication'],['Communications']
06 April 2024,746,Yerevan,SOLARON,B2B Sales Manager,Sales/service management,Full time,Permanent,,,"['Sales/service experience', 'Customer Service skills']","['Negotiation  skills', 'Positive attitude', 'Time management', 'Customer/service oriented', 'Flexible', 'Goal-oriented', 'enthusiastic']"
06 April 2024,1490,Yerevan,AMIO BANK,Customer Service Quality Control Specialist,Banking/credit,Full time,Permanent,Mid level,,"['MS Power Point', 'MS Office', 'Service quality control', 'Canva']","['Analytical skills', 'Teamwork']"
06 April 2024,875,Yerevan,ARGE BUSINESS LLC,Trade Marketing Specialist,Marketing/Advertising,Full time,Permanent,Mid level,,[],"['Negotiation  skills', 'Positive attitude', 'Flexible', 'Creative thinking', 'Teamwork']"
06 April 2024,1905,Yerevan,SoftConstruct,"Intern,Agile Project Management",Product/Project Management,Full time,Permanent,Junior,,"['Project management', 'Agile project management']","['Positive attitude', 'Time management', 'Adaptability', 'Flexible', 'Fast orientation', 'Ability to deal with new technologies']"
06 April 2024,1503,Yerevan,"""ASBC"" LLC",Human Resources Manager,Human Resources,Full time,Permanent,Senior,,"['CRM', 'HR management', '1C']","['Time management', 'Conflict resolution skills', 'Result-oriented', 'Communication Skills']"
06 April 2024,453,Yerevan,Synopsys Armenia,ASIC Physical Design Engineer / 48065BR,Hardware design,Full time,Permanent,Mid level,,['VLSI'],"['Team player', 'Communication Skills']"
01 April 2024,1153,Yerevan,Atenk Ltd,Ցանցային ադմինիստրատոր,Network Administration,Full time,Permanent,Mid level,,"['Linux OS', 'Windows system administration', 'LAN (Local Architecture Network)', 'DNS', 'Active Directory']",[]
05 April 2024,1399,Yerevan,Cars Hauler,Logistics coordinator for vehicle transportation in the United States,Procurement/Logistics/Courier,Full time,Contract,,1000 USD - 5000 USD Net a month,[],"['Analytical skills', 'Logical thinking']"
06 April 2024,784,Yerevan,SoftConstruct,Business Intelligence Analyst / VBET,Business/Management,Full time,Permanent,Mid level,,"['Analytical and Mathematical skills', 'SQL']",['Communication Skills']
06 April 2024,1896,Yerevan,SoftConstruct,Manual QA Engineer / VBET,Quality Assurance /Control,Full time,Permanent,Junior,,"['QA', 'Manual testing', 'API Testing']",['Detail-oriented']
31 March 2024,1252,Yerevan,Cars Hauler,Dispatcher car hauling,Procurement/Logistics/Courier,Full time,Contract,,1000 USD - 3000 USD Net a month,[],"['Analytical skills', 'Logical thinking']"
05 April 2024,2834,Yerevan                                            (Remote),Knights Property Management Inc.,Full-Time Remote Asset Manager for US Based Property Management Company,Administrative/office-work,Full time,Permanent,,1000 USD - 1500 USD Gross a month,"['Business relationship building', 'Project management', 'Staff management', 'Computer knowledge', 'Organizing', 'Data Collection']","['Ability to work independently', 'Written communication skills', 'Positive attitude', 'Problem solving', 'Detail-oriented']"
05 April 2024,1473,Yerevan,“NAIRI INSURANCE” INSURANCE LLC,Customer service specialist,Insurance,Full time,Permanent,Junior,,['Customer Service skills'],"['Positive attitude', 'Problem solving', 'Fast learning ability']"
05 April 2024,911,Yerevan,Digitain,Senior Accountant,Accounting/Bookkeeping/Cash register,Full time,Permanent,Senior,,"['Tax legislation of RA', 'MS Office', 'E-invoicing']","['Time management', 'Problem solving', 'Analytical skills', 'Logical thinking', 'Teamwork', 'Integrity']"
05 April 2024,961,Yerevan,Move2Armenia Career,Targeted ads specialist,Marketing/Advertising,Full time,Civil contract,Senior,450000 AMD - 530000 AMD Net a month,['Targeting'],[]
05 April 2024,457,Ararat,Ucom,Ցանցի կառուցման տեխնիկ ք․ Արարատ,Network Administration,Full time,Permanent,Junior,,['BABOK'],[]
05 April 2024,648,Yerevan,Ucom,"Կրտսեր ինժեներ, Ֆիքսված կապի մոնիթորինգի թիմ",Other IT,Full time,Contract,Junior,,['BABOK'],[]
05 April 2024,1501,Yerevan,Jermuk International Pepsi-Cola Bottler LLC,Որակի վերահսկման թիմի պատասխանատու,Production,Full time,Permanent,Mid level,,"['Microbiology', 'Chemist']","['Leadership skills', 'Time management', 'Teamwork', 'Team management']"
05 April 2024,1069,Yerevan,SPINNER,"Apply ""Procurement Services"" Spin Contest",Procurement/Logistics/Courier,Other,Other,,,"['Business management', 'Sales', 'Procurement', 'Procurement operations', 'Operational management', 'Administration', 'Logistics Management']","['Leadership skills', 'Negotiation  skills', 'Positive attitude', 'Time management', 'Entrepreneurial thinking', 'Stress management']"
05 April 2024,554,Yerevan,SPINNER,"Apply ""SEO Outsourcing Services"" Spin Contest",Other IT,Other,Other,,,"['Business management', 'SEO']","['Leadership skills', 'Negotiation  skills', 'Positive attitude', 'Time management', 'Entrepreneurial thinking', 'Stress management']"
05 April 2024,778,Yerevan,SPINNER,"Apply ""Software Testing Company"" Spin Contest",Quality Assurance /Control,Other,Other,,,"['Automation testing approaches', 'Business management', 'QA', 'Manual testing', 'Quality assurance', 'Testing Processes & Techniques', 'Software Testing', 'API Testing']","['Leadership skills', 'Negotiation  skills', 'Positive attitude', 'Time management', 'Entrepreneurial thinking', 'Stress management']"
05 April 2024,858,Yerevan,OMD Armenia LLC,Technical Implementation Engineer,Software development,Full time,Permanent,Mid level,,['Python'],[]
05 April 2024,594,Abovyan,Թամարա ՍՊԸ,tekhnologist,Production,Full time,Contract,Mid level,,['Data processing'],[]
05 April 2024,982,Yerevan,OMD Armenia LLC,C++ Software Engineer,Software development,Full time,Permanent,Mid level,,"['STL', 'C++', 'OOP']",[]
05 April 2024,881,Yerevan,EcoVille LLC,SMM Specialist,Marketing/Advertising,Full time,Permanent,Mid level,,"['Digital marketing', 'SMM', 'Content writing']","['Written communication skills', 'Positive attitude', 'Customer/service oriented', 'Adaptability']"
05 April 2024,951,Yerevan,«ՏԻԳԱ ՇԻՆ» ՍՊԸ,ՖԻՆԱՆՍԻՍՏ,Accounting/Bookkeeping/Cash register,Full time,Permanent,Mid level,,['Data processing'],[]
05 April 2024,724,Yerevan,IDBank CJSC,Բիզնես գործընթացների զարգացման առաջատար մասնագետ,Banking/credit,Full time,Permanent,Mid level,,"['CRM', 'LSoft']","['Negotiation  skills', 'Detail-oriented']"
05 April 2024,1199,Yerevan,Level77,Sales specialist,Sales/service management,Part time,Contract,Mid level,,[],"['Ability to work independently', 'Positive attitude', 'Flexible', 'Goal-oriented']"
05 April 2024,749,Yerevan,ՅՈՒՆԻԲԱՆԿ ԲԲԸ,Կորպորատիվ կոմիսիոն  բիզնեսի գծով տեղակալ,Banking/credit,Full time,Permanent,Senior,,"['MS Windows, MS Office']","['Teamwork', 'Communications']"
05 April 2024,1096,Yerevan,Gravity LLC,Construction Project Manager,Product/Project Management,Full time,Permanent,,,"['Business relationship building', 'Construction supervision', 'Data processing', 'Project management']","['Ability to work independently', 'Leadership skills', 'Negotiation  skills', 'Written communication skills', 'Time management', 'Problem solving', 'Conflict resolution skills', 'Flexible', 'Detail-oriented', 'Analytical skills', 'Teamwork', 'Fast orientation', 'Sense of responsibility']"
05 April 2024,875,Yerevan,TeamViewer Armenia,Senior Product Marketing Manager (all genders),Marketing/Advertising,Full time,Permanent,Senior,,"['SaaS', 'English', 'B2B marketing']","['Positive attitude', 'Teamwork', 'Responsibility', 'Communication Skills']"
05 April 2024,1077,Yerevan,SoftConstruct,Casino Product Manager VBET,Product/Project Management,Full time,Permanent,Mid level,,['Product management'],"['Adaptability', 'Flexible']"
05 April 2024,1393,Yerevan,ArctX Solution LLC,UI Developer,Software development,Full time,Permanent,Mid level,,"['HTML/CSS', 'Figma', 'SpringBuilder', 'WIX']","['Time management', 'Problem solving', 'Analytical skills', 'Multitasking', 'Attention to details', 'Communication Skills']"
05 April 2024,2553,Yerevan,Անդակո ՍՊԸ,Ադմինիստրատիվ աշխատակից,Administrative/office-work,Full time,Permanent,Mid level,,['MS Office'],['Teamwork']
29 March 2024,1653,Yerevan,TRANSPORT LLC,Customer service specialist,Administrative/office-work,Full time,Permanent,Mid level,,['MS Office'],"['Negotiation  skills', 'Time management', 'Problem solving', 'Customer/service oriented']"
