Post date,Number of Views,Location,Company name,Job title,Category,Job type,Employment term,Required candidate level,Salary,Professional skills,Soft skills
17 April 2024,1299,Yerevan,Deluxe Technologies LLC,Reservation-sales agent,Sales/service management,Full time,Permanent,Mid level,,"['Computer knowledge', 'Cross-cultural communication skills', 'Business communication']","['Written communication skills', 'Time management', 'Customer/service oriented', 'Teamwork']"
17 April 2024,1505,Yerevan,Մրցակցության պաշտպանության հանձնաժողով,Head of  Department,State/ Public/ Civil service,Full time,Permanent,C level,,[],"['Leadership skills', 'Negotiation  skills', 'Decision making', 'Analytical skills', 'Team management']"
17 April 2024,641,Yerevan,Acba Bank OJSC,SAP Basis Administrator,Other IT,Full time,Permanent,,,"['SQL database development', 'Database Administration']","['Problem solving', 'Quick learner', 'Emotional Intelligence', 'Communication Skills']"
17 April 2024,768,Yerevan,AeroDynamics,Quality Management System Specialist,Quality Assurance /Control,Full time,Permanent,Mid level,,['Quality Management System'],[]
17 April 2024,863,Yerevan,AeroDynamics,Document Control Specialist,Quality Assurance /Control,Full time,Permanent,Junior,,['Quality Management System'],[]
17 April 2024,587,Yerevan,AeroDynamics,3D Printing Technician/Specialist,Production,Full time,Permanent,Mid level,,['Print'],['Attention to details']
17 April 2024,845,Yerevan,AeroDynamics,Warehouse Operator,Production,Full time,Permanent,Mid level,,['Warehouse logistics'],['Time management']
17 April 2024,886,Yerevan,AeroDynamics,Senior UI/UX Designer,UI/UX/Graphic Design,Full time,Permanent,Senior,,['UI/UX'],[]
17 April 2024,580,Yerevan,AeroDynamics,Hardware Test Engineer,Hardware Design / Engineering,Full time,Permanent,Senior,,['Hardware'],[]
17 April 2024,633,Yerevan,AeroDynamics,Senior Lawyer,Legal,Full time,Permanent,Senior,,['Practical Legal Skills'],[]
17 April 2024,952,Yerevan,"""INGO ARMENIA"" Insurance CJSC",Analyst,Marketing/Advertising,Full time,Permanent,Mid level,,[],"['Analytical skills', 'Responsibility', 'Team player']"
17 April 2024,929,Yerevan,ASK-Consult LLC,Accountant,Accounting/Bookkeeping/Cash register,Full time,Contract,Mid level,,"['ArmSoft accounting software', 'MS Office']",[]
17 April 2024,1027,Yerevan,President Hotel,Frond Desk Agent,Tourism/Hospitality/HoReCa,Full time,Permanent,Junior,,['Triosoft'],[]
17 April 2024,779,Yerevan,HUMANIZZED,Logistics Sales Manager,Procurement/Logistics/Courier,Full time,Permanent,Mid level,,"['MS Office', 'Sales', 'Logistics', 'B2B sales', 'Supply chain logistics']","['Ability to work independently', 'Negotiation  skills', 'Problem solving', 'Conflict resolution skills', 'Ability to work under pressure', 'Self-motivation', 'Quick learner', 'enthusiastic', 'Communication']"
17 April 2024,1249,Yerevan,Naghashyan Solutions,Intern Sales Manager,Sales/service management,Internship,Internship,Student,,"['MS Windows, MS Office']","['Positive attitude', 'Flexible', 'Detail-oriented', 'Teamwork']"
17 April 2024,1349,Yerevan,Eachbase,Graphic Designer,UI/UX/Graphic Design,Full time,Permanent,Mid level,,"['Adobe Illustrator', 'Adobe Photoshop', 'Branding', 'Adobe CC', 'Social Media Marketing']","['Artistic skills', 'Design skills', 'Creative thinking', 'Teamwork', 'Attention to details']"
17 April 2024,729,Yerevan,KPMG Armenia LLC,Tax Consultant,Consultancy,Full time,Permanent,Mid level,,"['ArmSoft accounting software', 'Tax legislation of RA', 'MS Office']","['Problem solving', 'Analytical skills', 'Hardworking', 'Communicability']"
17 April 2024,943,Yerevan,TokenWin,Customer Support Agent (Russian Speaking),Sales/service management,Full time,Permanent,,,"['Confluence', 'JIRA', 'Russian language']","['Written communication skills', 'Time management', 'Problem solving']"
17 April 2024,864,Yerevan,SoftConstruct,3D Motion Designer/ CG Generalist for Fastexverse,UI/UX/Graphic Design,Full time,Permanent,Mid level,,"['3D modeling', 'Graphic Design', '2D', 'Motion graphic Design']","['Multitasking', 'Creativity', 'Proactive', 'Communication']"
16 April 2024,768,Yerevan,TokenWin,Training Specialist (Customer Care),Sales/service management,Full time,Permanent,Mid level,,"['Customer Service skills', 'Teaching/training experience']",[]
17 April 2024,1019,Yerevan,ONE WAY TOUR,B2B վաճառքի մենեջեր,Sales/service management,Full time,Contract,Senior,,['Outgoing tourism'],['Negotiation  skills']
17 April 2024,1057,Yerevan,TokenWin,Graphic Designer,UI/UX/Graphic Design,Full time,Permanent,,,"['Graphic Design', 'Figma', 'Adobe Suite']",['Teamwork']
17 April 2024,715,Yerevan,TokenWin,Senior Graphic Designer,UI/UX/Graphic Design,Full time,Permanent,Senior,,"['Graphic Design', 'Adobe Suite']",['Teamwork']
17 April 2024,1203,Yerevan,Evolution,Game Presenter-Morning Shift,Communications/Journalism/PR,Full time,Permanent,Student,,['English'],['Negotiation  skills']
17 April 2024,992,Yerevan,Earlyone,Cold Caller Specialist,Sales/service management,Fixed term contract,Contract,Junior,,"['Sales', 'B2B sales']","['Communication', 'Communication skills in different languages', 'english']"
17 April 2024,728,Yerevan,TokenWin,Customer Support Agent (Turkish Language),Sales/service management,Full time,Permanent,,,"['Customer Service skills', 'Turkish']","['Teamwork', 'Fast learning ability', 'Team player']"
17 April 2024,892,Yerevan,SOS Children's Villages Armenia,NATIONAL ALTERNATIVE CARE ADVISOR,NGO/Nonprofit,Full time,Permanent,C level,,['Social psychology'],['Leadership skills']
17 April 2024,913,Yerevan,Quantori Armenia,Bioinformatician / Data Scientist,Software development,Full time,Permanent,Mid level,,"['Python', 'Business English']","['Problem solving', 'Flexible']"
17 April 2024,808,Yerevan,Quantori Armenia,Senior Machine Learning Engineer,Other IT,Full time,Permanent,Senior,,['AWS'],[]
17 April 2024,1253,Yerevan,Mellat bank,Head of AML Division,Banking/credit,Full time,Permanent,Mid level,,['Banking legislation of RA'],"['Time management', 'Analytical skills', 'Critical thinking', 'Emotional Intelligence']"
17 April 2024,694,Yerevan,EFES,Phone sales specialist in Vagharshapat,Sales/service management,Full time,Permanent,,200000 AMD - 400000 AMD Gross a month,"['Sales', 'Active Sales']","['Negotiation  skills', 'Positive attitude', 'Time management']"
17 April 2024,976,Yerevan,EFES,Phone sales specialist,Sales/service management,Full time,Permanent,,200000 AMD - 400000 AMD Gross a month,"['Sales', 'Active Sales']","['Negotiation  skills', 'Positive attitude', 'Time management']"
17 April 2024,1003,Yerevan,Atenk Ltd,Էլեկտրատեխնիկ,Production,Full time,Permanent,Mid level,,['Electrical Engineering'],[]
17 April 2024,669,Yerevan,EFES,Voluntary insurance sales specialist,Sales/service management,Full time,Permanent,,,"['Sales', 'Active Sales']","['Negotiation  skills', 'Positive attitude', 'Time management']"
17 April 2024,831,Yerevan,Ucom,Հիմնական միջոցների և պաշարների հաշվառման թիմի ղեկավար,Finance Management,Full time,Permanent,Senior,,['Accounting'],[]
17 April 2024,1096,Yerevan,EFES,IT Support Engineer,Other IT,Full time,Permanent,Junior,,"['Computer Science', 'Support']","['Negotiation  skills', 'Problem solving', 'Teamwork']"
17 April 2024,2100,Yerevan,ՄԼ Մայնինգ ՍՊԸ,Տնօրենի օգնական,Administrative/office-work,Full time,Permanent,Senior,,[],['Negotiation  skills']
17 April 2024,822,Yerevan,"""INGO ARMENIA"" Insurance CJSC",Marketing specialist,Marketing/Advertising,Full time,Permanent,Mid level,,[],"['Written communication skills', 'Time management', 'Creative thinking']"
17 April 2024,841,Yerevan,"""INGO ARMENIA"" Insurance CJSC",Կորպորատիվ հաճախորդների ներգրավման մասնագետ,Sales/service management,Full time,Permanent,Mid level,,[],"['Negotiation  skills', 'Written communication skills', 'Problem solving', 'Decision making']"
17 April 2024,947,Yerevan,SoftConstruct,Technical Project Manager/ VBET,Product/Project Management,Full time,Permanent,Mid level,,['Project management'],['Communication']
17 April 2024,1938,Yerevan,Philip Morris Armenia LLC,HoReCa Executive,Sales/service management,Full time,Permanent,Mid level,,['Sales/service experience'],['Negotiation  skills']
08 April 2024,650,Martuni,SOLAR CENTRE LLC,sales manager,Sales/service management,Full time,Permanent,,100000 AMD - 500000 AMD Net a month,[],['Negotiation  skills']
16 April 2024,853,Yerevan,ՅՈՒՆԱՅԹԵԴ ՏԵԽՆԻԿԱԼ ՍԵՐՎԻՍ ՍՊԸ,sales consultant,Sales/service management,Full time,Permanent,,From 170000 AMD Net a month,"['Sales/service experience', 'ARMSOFT', 'Sale and cooperation ability']","['Negotiation  skills', 'Positive attitude', 'Customer/service oriented', 'Teamwork']"
16 April 2024,1041,Yerevan,Tauro Technologies,Embedded Software Engineer,Software development,Full time,Permanent,,,"['C programming', 'Networking', 'C++', 'Linux', 'Embedded programming', 'Embedded design']",[]
15 April 2024,1084,Yerevan,Triple Consulting,ՀԱՇՎԱՊԱՀ,Accounting/Bookkeeping/Cash register,Full time,Permanent,Senior,,"['ArmSoft accounting software', 'Tax legislation of RA', 'MS Office']","['Positive attitude', 'Time management', 'Problem solving', 'Customer/service oriented', 'Detail-oriented']"
15 April 2024,1271,Yerevan,Smart Systems LLC,Customer Care Specialist (Smart Sales software),Other IT,Full time,Permanent,Mid level,150000 AMD - 300000 AMD Net a month,"['SQL query generation', 'Windows 10', 'MS Windows, MS Office']",[]
15 April 2024,1159,Yerevan,SourceCode development,"WordPress, PHP developer",Software development,Full time,Permanent,Junior,,"['PHP', 'MySQL', 'WordPress', 'API']","['Flexible', 'Analytical skills', 'Teamwork', 'Multitasking']"
15 April 2024,903,Yerevan,SmartCode,Graphic Designer/ Trainer,UI/UX/Graphic Design,Fixed term contract,Contract,,,['Graphic Design'],[]
15 April 2024,705,Yerevan,SmartCode,Node.js Engineer/Trainer,Software development,Fixed term contract,Contract,,,['Node.js'],[]
15 April 2024,875,Yerevan,SmartCode,UI/UX Designer/Trainer,UI/UX/Graphic Design,Other,Contract,,,['UI/UX'],[]
15 April 2024,807,Yerevan,SmartCode,Python Engineer/Trainer,Software development,Fixed term contract,Contract,,,['Python'],[]
15 April 2024,820,Yerevan,SmartCode,JavaScript Engineer/Trainer,Software development,Fixed term contract,Contract,,,['JavaScript'],[]
15 April 2024,794,Yerevan,SmartCode,Product Manager/Trainer,Product/Project Management,Fixed term contract,Contract,,,['Product management'],[]
15 April 2024,2275,Ashdod                                            (Remote),Bringit Technologies,Full-stack Developer,Software development,Remote,Contract,Mid level,700 USD - 1200 USD Net a month,"['PHP', 'MySQL', 'AngularJS', 'TypeScript', 'Angular 2+']","['Flexible', 'Detail-oriented', 'Attention to details']"
15 April 2024,1312,Yerevan,AeroDynamics,Junior System Administrator,System Admin/Engineer,Full time,Permanent,Junior,,"['Windows system administration', 'Linux system administration']",['Team management']
14 April 2024,1097,Yerevan,TUMO Center for Creative Technologies,Head of Workshops Division,Education/training,Full time,Permanent,Senior,,['Staff management'],"['Analytical skills', 'Strategic thinking']"
14 April 2024,762,Yeghegnadzor,TUMO Center for Creative Technologies,Learning Coach in Yeghegnadzor (part time),Education/training,Part time,Permanent,,,['Coaching'],"['Adaptable', 'Communication', 'Team player']"
08 April 2024,691,Yeghegnadzor,TUMO Center for Creative Technologies,Learning Coach in Shatin (part time),Education/training,Part time,Permanent,,,['Coaching'],"['Adaptable', 'Communication', 'Team player']"
14 April 2024,1260,Yerevan,"""INGO ARMENIA"" Insurance CJSC",Իրավաբան,Legal,Full time,Permanent,Mid level,,[],"['Negotiation  skills', 'Written communication skills']"
14 April 2024,975,Yerevan,Digitain,Internal Auditor,Audit/Compliance,Full time,Permanent,Senior,,"['ACCA', 'Financial analysis', 'Analytical and Mathematical skills', 'Analytics and research']","['Time management', 'Problem solving', 'Conflict resolution skills', 'Detail-oriented', 'Decision making', 'Ability to work under pressure', 'Fast orientation']"
14 April 2024,1381,Yerevan,SoftConstruct,Head of Travel Department,Tourism/Hospitality/HoReCa,Full time,Permanent,Senior,,"['Amadeus CRS', 'MS Office']","['Leadership skills', 'Problem solving', 'Organizational skills', 'Team management']"
14 April 2024,1130,Yerevan,Simply Technologies,Senior Project Manager,Product/Project Management,Full time,Permanent,Senior,,"['Project management', 'Scrum']","['Leadership skills', 'Time management', 'Problem solving']"
14 April 2024,1204,Yerevan,ZET Digital,Node.js/Nest.Js  Developer,Software development,Full time,Permanent,,,"['JavaScript', 'MySQL', 'Node.js', 'TypeScript', 'Nest.js']","['Negotiation  skills', 'Written communication skills', 'Time management', 'Problem solving', 'Detail-oriented', 'Attention to details']"
04 April 2024,1107,Yerevan,FINCA UCO CJSC,Տեղեկատվական թիմի մասնագետ,Banking/credit,Full time,Temporary,Mid level,,"['Financial analysis', 'Customer Service skills']","['Negotiation  skills', 'Problem solving', 'Proactive', 'Team player']"
12 April 2024,967,Yerevan,Questrade International Inc.,DevOps Engineer,DevOps/Infrastructure,Full time,Permanent,Mid level,,"['Python', 'Windows system administration', 'Linux system administration', 'Docker', 'AWS', 'Kubernetes', 'Ansible', 'Terraform']","['Customer/service oriented', 'Flexible', 'Teamwork', 'english']"
14 April 2024,1886,Yerevan,Evolution,Պահեստի պատասխանատու,Administrative/office-work,Full time,Permanent,Mid level,,['Knowledge of Russian and English languages'],[]
04 April 2024,470,Kajaran,FINCA UCO CJSC,“Kapan” Branch Business Development Manager,Banking/credit,Full time,Permanent,Junior,,['Analytical and Mathematical skills'],['Communicability']
14 April 2024,829,Yerevan,Soup Story,Сook at the Asian cuisine cafe PHOBO,Tourism/Hospitality/HoReCa,Full time,Permanent,,From 250000 AMD Net a month,[],"['Positive attitude', 'Customer/service oriented', 'Goal-oriented', 'Punctuality']"
14 April 2024,1188,Yerevan,TeamViewer Armenia,"IT Administrator, Service Desk (all genders)",IT Support/Technician,Full time,Permanent,Mid level,,"['Windows 10', 'English', 'Active Directory']","['Positive attitude', 'Problem solving', 'Teamwork', 'Communication Skills']"
14 April 2024,887,Yerevan,«Էրեբունի» ԲԿ,Economist,Economics,Full time,Permanent,Mid level,,['Financial analysis'],"['Time management', 'Flexible', 'Analytical skills', 'Strong memory']"
14 April 2024,1167,Yerevan,Մրցակցության պաշտպանության հանձնաժողով,Chief Specialist,State/ Public/ Civil service,Full time,Permanent,Senior,,[],"['Analytical skills', 'Teamwork', 'Fast orientation', 'Sense of responsibility']"
14 April 2024,1117,Yerevan,Brandon marketing,SMM մասնագետ,Other IT,Full time,Permanent,Mid level,,['Business relationship building'],['Ability to work independently']
14 April 2024,1016,Yerevan,Nexolabs,Sales Manager,Sales/service management,Full time,Contract,Mid level,,"['DevOps', 'Sales', 'B2B sales']","['Communication', 'Team player', 'Ability to deal with new technologies']"
